song_id,song_title,artist_name,view_count,youtube_url,upload_date,crawl_date
T4gsXNcF4Z0,Sunbeam Reflections,Jaerium,9,https://www.youtube.com/watch?v=T4gsXNcF4Z0,2025.04.01,2025-07-03 22:21:43
T4gsXNcF4Z0,Sunbeam Reflections,Jaerium,9,https://www.youtube.com/watch?v=T4gsXNcF4Z0,2025.04.01,2025-07-03 15:19:36
T4gsXNcF4Z0,Sunbeam Reflections,Jaerium,8,https://www.youtube.com/watch?v=T4gsXNcF4Z0,2025.04.01,2025-07-03 14:48:48
