song_id,song_title,artist_name,view_count,youtube_url,upload_date,crawl_date,views
83212ed6632441298a31b53dcfa83d80,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-07 15:12:38,4230358.0
83212ed6632441298a31b53dcfa83d80,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-07 15:11:34,4230358.0
Kaq4LFM47I0,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,4210499.0,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-04 11:49:54,
Kaq4LFM47I0,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,4210406.0,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-04 11:30:23,
Kaq4LFM47I0,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,4210365.0,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-04 11:14:54,
Kaq4LFM47I0,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,4210324.0,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-04 11:02:52,
Kaq4LFM47I0,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,4208499.0,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-04 00:56:57,
Kaq4LFM47I0,[Official Audio] OOHYO 우효 / Dandelion 민들레 (full ver.),우효,4208464.0,https://www.youtube.com/watch?v=Kaq4LFM47I0&list=RDKaq4LFM47I0&start_radio=1,2019.05.19,2025-07-04 00:49:53,
