song_id,song_title,artist_name,view_count,youtube_url,upload_date,crawl_date
ecTQx5JNZBA,Velvet Dawn,Jaerium,10,https://www.youtube.com/watch?v=ecTQx5JNZBA,2025.04.01,2025-07-03 22:21:52
ecTQx5JNZBA,Velvet Dawn,Jaerium,8,https://www.youtube.com/watch?v=ecTQx5JNZBA,2025.04.01,2025-07-03 15:19:45
ecTQx5JNZBA,Velvet Dawn,Jaerium,10,https://www.youtube.com/watch?v=ecTQx5JNZBA,2025.04.01,2025-07-03 14:48:56
