song_id,song_title,artist_name,view_count,youtube_url,upload_date,crawl_date
R1CZTJ8hW0s,Emerald Symphony,Jaerium,10,https://www.youtube.com/watch?v=R1CZTJ8hW0s,2025.04.01,2025-07-03 22:21:38
R1CZTJ8hW0s,Emerald Symphony,Jaerium,10,https://www.youtube.com/watch?v=R1CZTJ8hW0s,2025.04.01,2025-07-03 15:19:31
R1CZTJ8hW0s,Emerald Symphony,Jaerium,10,https://www.youtube.com/watch?v=R1CZTJ8hW0s,2025.04.01,2025-07-03 14:48:43
