song_id,song_title,artist_name,total_person_count,view_count,crawl_date
genie_제이리움_cheers_to_the_future,Cheers to the Future,제이리움,0,0,2025-07-04 00:46:33
genie_제이리움_cheers_to_the_future,Cheers to the Future,제이리움,0,0,2025-07-04 00:41:23
