song_id,song_title,artist_name,total_person_count,view_count,crawl_date
genie_제이리움_the_new_year's_moment,The New Year's Moment,제이리움,0,0,2025-07-04 00:46:28
genie_제이리움_the_new_year's_moment,The New Year's Moment,제이리움,0,0,2025-07-04 00:41:18
