song_id,song_title,artist_name,view_count,crawl_date
ytmusic_jaerium_softness_in_the_snow,Softness in the Snow,Jaerium,17,2025-07-03 22:59:45
ytmusic_jaerium_softness_in_the_snow,Softness in the Snow,Jaerium,17,2025-07-03 22:31:48
ytmusic_jaerium_softness_in_the_snow,Softness in the Snow,Jaerium,17,2025-07-03 22:20:22
