song_id,song_title,artist_name,views,crawl_date
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,,2025-07-10 18:27:19
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,,2025-07-09 16:28:48
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 14:54:17
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 14:17:31
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 12:25:02
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 12:20:59
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 11:58:49
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 11:44:38
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,,2025-07-09 11:41:13
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 11:31:20
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,,2025-07-09 11:26:39
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 11:23:05
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32880000.0,2025-07-09 09:59:10
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 17:44:57
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 17:07:55
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 16:40:05
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 16:37:08
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 16:33:51
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 15:57:10
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 15:50:26
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 15:05:19
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 15:00:30
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 14:50:54
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 14:38:31
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 14:29:23
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 14:15:14
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 14:13:42
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:39:21
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:37:26
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:35:06
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:33:00
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:31:22
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:26:57
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 11:19:37
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32820000.0,2025-07-08 10:55:34
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:58:14
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:57:57
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:41:34
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:35:13
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:23:28
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:05:44
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 17:02:04
ytmusic_실리카겔_no_pain,NO PAIN,실리카겔,32780000.0,2025-07-07 16:58:29
