song_id,song_title,artist_name,view_count,crawl_date
ytmusic_jaerium_cheers_to_the_future,Cheers to the Future,Jaerium,10,2025-07-03 22:59:38
ytmusic_jaerium_cheers_to_the_future,Cheers to the Future,Jaerium,10,2025-07-03 22:57:06
ytmusic_jaerium_cheers_to_the_future,Cheers to the Future,Jaerium,10,2025-07-03 22:51:57
ytmusic_jaerium_cheers_to_the_future,Cheers to the Future,Jaerium,10,2025-07-03 22:31:40
ytmusic_jaerium_cheers_to_the_future,Cheers to the Future,Jaerium,10,2025-07-03 22:20:14
