song_id,song_title,artist_name,view_count,crawl_date
ytmusic_jaerium_the_new_year’s_moment,The New Year’s Moment,Jaerium,13,2025-07-03 23:00:07
ytmusic_jaerium_the_new_year’s_moment,The New Year’s Moment,Jaerium,13,2025-07-03 22:32:10
ytmusic_jaerium_the_new_year’s_moment,The New Year’s Moment,Jaerium,13,2025-07-03 22:20:44
