song_id,song_title,artist_name,view_count,crawl_date
ytmusic_오존_(o3ohn)_big_bird_(feat._유라(youra)),BIG BIRD (feat. 유라(youra)),오존 (O3ohn),1260000,2025-07-04 11:49:43
ytmusic_오존_(o3ohn)_big_bird_(feat._유라(youra)),BIG BIRD (feat. 유라(youra)),오존 (O3ohn),1260000,2025-07-04 11:30:12
